@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/usr/bin/python2 '/home/eirik/CERN/beta-Beat/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=model_opticsfile.19_Qx0.313_Qy0.317_beam1/twiss.dat' '--files=/home/eirik/CERN/global_coupling_correction3/data_analysis/hole_in_one_dir/Beam1@Turn@2018_08_06@22_58_41_834.sdds' '--output=/home/eirik/CERN/global_coupling_correction3/data_analysis/outputfiles/' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=model_opticsfile.19_Qx0.313_Qy0.317_beam1/error_deffs.txt' '--coupling=1'"
@ CWD %s "/home/eirik/CERN/global_coupling_correction3/data_analysis"
@ Date %s "28. June 2021, 09:52:23"
@ Q1 %le 0.31300635133449045
@ MUX %le 70.31300635133456
@ Q2 %le 0.3170063933371513
@ MUY %le 72.31700639333718
@ FILES %s "/home/eirik/CERN/global_coupling_correction3/data_analysis/hole_in_one_dir/Beam1@Turn@2018_08_06@22_58_41_834.sdds.linx"
*                 NAME                NAME2                    S                   S1                COUNT               PHASEX               STDPHX               PHXMDL               MUXMDL
$                   %s                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le
        "BPMWB.4R5.B1"       "BPMYA.4R5.B1"          10340.87015          10362.00265                    1    0.002346329763955                    0    0.005830380000003          23.40607162
        "BPMYA.4R5.B1"         "BPM.5R5.B1"          10362.00265          10383.12065                    1     0.01684045505645                    0            0.0123451            23.411902
          "BPM.5R5.B1"       "BPM_A.7R5.B1"          10383.12065          10449.03465                    1      0.4595404428193                    0           0.42876198           23.4242471
        "BPM_A.7R5.B1"         "BPM.8R5.B1"          10449.03465          10490.47364                    1     0.05822094277077                    0            0.1195629          23.85300908
          "BPM.8R5.B1"         "BPM.9R5.B1"          10490.47364          10529.54063                    1      0.2514334111901                    0           0.19594994          23.97257198
          "BPM.9R5.B1"        "BPM.10R5.B1"          10529.54063          10570.00562                    1      0.1201928353051                    0           0.09430256          24.16852192
         "BPM.10R5.B1"        "BPM.11R5.B1"          10570.00562          10622.78831                    1      0.0766715702775                    0           0.12465078          24.26282448
         "BPM.11R5.B1"        "BPM.12R5.B1"          10622.78831          10677.51479                    1     0.07273518190753                    0            0.1099174          24.38747526
         "BPM.12R5.B1"        "BPM.13R5.B1"          10677.51479          10730.96627                    1      0.1647385111014                    0           0.13338701          24.49739266
         "BPM.13R5.B1"        "BPM.14R5.B1"          10730.96627          10784.41776                    1      0.1616651361695                    0           0.11384639          24.63077967
         "BPM.14R5.B1"        "BPM.15R5.B1"          10784.41776          10837.86924                    1      0.1065141366987                    0           0.13618487          24.74462606
         "BPM.15R5.B1"        "BPM.16R5.B1"          10837.86924          10891.32073                    1     0.07030944220195                    0           0.11387976          24.88081093
         "BPM.16R5.B1"        "BPM.17R5.B1"          10891.32073          10944.77221                    1      0.1442491413863                    0           0.13618801          24.99469069
         "BPM.17R5.B1"        "BPM.18R5.B1"          10944.77221           10998.2237                    1       0.170728808741                    0           0.11384648           25.1308787
         "BPM.18R5.B1"        "BPM.19R5.B1"           10998.2237          11051.67518                    1      0.1095453274572                    0           0.13618489          25.24472518
         "BPM.19R5.B1"        "BPM.20R5.B1"          11051.67518          11105.12666                    1     0.06343263840573                    0           0.11387974          25.38091007
         "BPM.20R5.B1"        "BPM.21R5.B1"          11105.12666          11158.57815                    1       0.169005379088                    0           0.13618795          25.49478981
         "BPM.21R5.B1"        "BPM.22R5.B1"          11158.57815          11212.02963                    1      0.1681459177247                    0           0.11384648          25.63097776
         "BPM.22R5.B1"        "BPM.24R5.B1"          11212.02963           11318.9326                    1      0.1595489904441                    0           0.25001405          25.74482424
         "BPM.24R5.B1"        "BPM.25R5.B1"           11318.9326          11372.38408                    1      0.1535384389766                    0           0.13613951          25.99483829
         "BPM.25R5.B1"        "BPM.26R5.B1"          11372.38408          11425.83557                    1      0.1693534914603                    0           0.11384647           26.1309778
         "BPM.26R5.B1"        "BPM.27R5.B1"          11425.83557          11479.28705                    1      0.1093468396335                    0           0.13617688          26.24482427
         "BPM.27R5.B1"        "BPM.28R5.B1"          11479.28705          11532.73854                    1     0.07869354913464                    0           0.11383714          26.38100115
         "BPM.28R5.B1"        "BPM.29R5.B1"          11532.73854          11586.19002                    1      0.1604772533357                    0           0.13613947          26.49483829
         "BPM.29R5.B1"        "BPM.30R5.B1"          11586.19002           11639.6415                    1      0.1681415546288                    0            0.1138465          26.63097776
         "BPM.30R5.B1"        "BPM.31R5.B1"           11639.6415          11693.09299                    1      0.1036409092925                    0           0.13617689          26.74482426
         "BPM.31R5.B1"        "BPM.32R5.B1"          11693.09299          11746.54447                    1     0.06672623609223                    0           0.11383716          26.88100115
         "BPM.32R5.B1"        "BPM.33R5.B1"          11746.54447          11799.99596                    1      0.1546882268669                    0           0.13613949          26.99483831
         "BPM.33R5.B1"        "BPM.34R5.B1"          11799.99596          11853.44744                    1      0.1721441084417                    0           0.11384647           27.1309778
         "BPM.34R5.B1"        "BPM.32L6.B1"          11853.44744          11960.35041                    1      0.1747655454043                    0           0.25001403          27.24482427
         "BPM.32L6.B1"        "BPM.31L6.B1"          11960.35041          12013.80189                    1      0.1667661081755                    0           0.13613949           27.4948383
         "BPM.31L6.B1"        "BPM.30L6.B1"          12013.80189          12067.25338                    1       0.157219998164                    0           0.11384647          27.63097779
         "BPM.30L6.B1"        "BPM.29L6.B1"          12067.25338          12120.70486                    1      0.1003530509619                    0           0.13617685          27.74482426
         "BPM.29L6.B1"        "BPM.28L6.B1"          12120.70486          12174.15635                    1     0.06640272906036                    0           0.11383718          27.88100111
         "BPM.28L6.B1"        "BPM.27L6.B1"          12174.15635          12227.60783                    1      0.1757463388282                    0           0.13613951          27.99483829
         "BPM.27L6.B1"        "BPM.26L6.B1"          12227.60783          12281.05931                    1      0.1522570319894                    0           0.11384647           28.1309778
         "BPM.26L6.B1"        "BPM.25L6.B1"          12281.05931           12334.5108                    1       0.113502948744                    0           0.13617688          28.24482427
         "BPM.25L6.B1"        "BPM.24L6.B1"           12334.5108          12387.96228                    1     0.06514510703326                    0           0.11383714          28.38100115
         "BPM.24L6.B1"        "BPM.23L6.B1"          12387.96228          12441.41377                    1      0.1354741778893                    0           0.13613947          28.49483829
         "BPM.23L6.B1"        "BPM.22L6.B1"          12441.41377          12494.86525                    1      0.1885173224136                    0           0.11384648          28.63097776
         "BPM.22L6.B1"        "BPM.21L6.B1"          12494.86525          12548.31673                    1      0.1017314965683                    0           0.13617687          28.74482424
         "BPM.21L6.B1"        "BPM.20L6.B1"          12548.31673          12601.76822                    1     0.07228250025328                    0           0.11387313          28.88100111
         "BPM.20L6.B1"        "BPM.19L6.B1"          12601.76822           12655.2197                    1      0.1545469684395                    0             0.136196          28.99487424
         "BPM.19L6.B1"        "BPM.18L6.B1"           12655.2197          12708.67119                    1      0.1666884753193                    0           0.11385311          29.13107024
         "BPM.18L6.B1"        "BPM.17L6.B1"          12708.67119          12762.12267                    1      0.1076210265962                    0            0.1361769          29.24492335
         "BPM.17L6.B1"        "BPM.16L6.B1"          12762.12267          12815.57415                    1     0.06896038798655                    0            0.1138731          29.38110025
         "BPM.16L6.B1"        "BPM.15L6.B1"          12815.57415          12869.02564                    1      0.1513005726996                    0           0.13619596          29.49497335
         "BPM.15L6.B1"        "BPM.14L6.B1"          12869.02564          12922.47712                    1      0.1649162683382                    0            0.1138531          29.63116931
         "BPM.14L6.B1"        "BPM.13L6.B1"          12922.47712          12975.92861                    1      0.1100135769834                    0           0.13617691          29.74502241
         "BPM.13L6.B1"        "BPM.12L6.B1"          12975.92861          13029.38009                    1     0.07314164233002                    0           0.11516059          29.88119932
         "BPM.12L6.B1"        "BPM.10L6.B1"          13029.38009          13134.67226                    1      0.3182182424946                    0           0.25095834          29.99635991
         "BPM.10L6.B1"         "BPM.9L6.B1"          13134.67226          13173.73925                    1     0.09786943126052                    0           0.11977555          30.24731825
          "BPM.9L6.B1"         "BPM.8L6.B1"          13173.73925          13214.20424                    1     0.07647230988056                    0           0.12271979           30.3670938
          "BPM.8L6.B1"       "BPMYA.5L6.B1"          13214.20424          13311.29423                    1      0.3184983354717                    0           0.24555442          30.48981359
        "BPMYA.5L6.B1"       "BPMYB.4L6.B1"          13311.29423          13347.69423                    1    0.007893801578055                    0           0.01522159          30.73536801
        "BPMYB.4L6.B1"      "BPMSX.B4L6.B1"          13347.69423          13383.23473                    1     0.03409407309922                    0           0.03042214           30.7505896
       "BPMSX.B4L6.B1"      "BPMSX.A4L6.B1"          13383.23473          13383.81973                    1      0.9978293836734                    0   0.0005534800000007          30.78101174
       "BPMSX.A4L6.B1"       "BPMSA.4R6.B1"          13383.81973          13568.51473                    1      0.1740459192315                    0           0.17574569          30.78156522
        "BPMSA.4R6.B1"      "BPMSI.A4R6.B1"          13568.51473          13661.77473                    1     0.04105234149431                    0           0.04307047          30.95731091
       "BPMSI.A4R6.B1"      "BPMSI.B4R6.B1"          13661.77473          13662.40973                    1      0.9955778585615                    0   0.0002109799999985          31.00038138
       "BPMSI.B4R6.B1"       "BPMYA.4R6.B1"          13662.40973          13691.29423                    1    0.009731625262909                    0    0.008763340000002          31.00059236
        "BPMYA.4R6.B1"       "BPMYB.5R6.B1"          13691.29423          13727.69423                    1     0.01749745115982                    0           0.02100325           31.0093557
        "BPMYB.5R6.B1"         "BPM.8R6.B1"          13727.69423          13823.42122                    1      0.3462845618263                    0           0.32326424          31.03035895
          "BPM.8R6.B1"         "BPM.9R6.B1"          13823.42122          13862.48821                    1      0.1349172897496                    0           0.14612579          31.35362319
          "BPM.9R6.B1"        "BPM.10R6.B1"          13862.48821           13902.9532                    1      0.1592705025207                    0           0.15523183          31.49974898
         "BPM.10R6.B1"        "BPM.11R6.B1"           13902.9532          13954.79389                    1      0.1054690597305                    0           0.10405706          31.65498081
         "BPM.11R6.B1"        "BPM.12R6.B1"          13954.79389          14009.52037                    1      0.1391815808403                    0           0.13606017          31.75903787
         "BPM.12R6.B1"        "BPM.13R6.B1"          14009.52037          14062.97186                    1      0.1118043457246                    0           0.11562452          31.89509804
         "BPM.13R6.B1"        "BPM.14R6.B1"          14062.97186          14116.42334                    1      0.1467323275461                    0           0.13691384          32.01072256
         "BPM.14R6.B1"        "BPM.15R6.B1"          14116.42334          14169.87483                    1      0.1130613344578                    0           0.11720383           32.1476364
         "BPM.15R6.B1"        "BPM.16R6.B1"          14169.87483          14223.32631                    1      0.1324204148479                    0           0.14089955          32.26484023
         "BPM.16R6.B1"        "BPM.17R6.B1"          14223.32631          14276.77779                    1       0.102346415204                    0           0.11396833          32.40573978
         "BPM.17R6.B1"        "BPM.18R6.B1"          14276.77779          14330.22928                    1      0.1533656708648                    0           0.13712317          32.51970811
         "BPM.18R6.B1"        "BPM.19R6.B1"          14330.22928          14383.68076                    1      0.1165089592137                    0           0.11739705          32.65683128
         "BPM.19R6.B1"        "BPM.20R6.B1"          14383.68076          14437.13225                    1      0.1294311666073                    0           0.14066707          32.77422833
         "BPM.20R6.B1"        "BPM.21R6.B1"          14437.13225          14490.58373                    1      0.1217281942591                    0           0.11379537           32.9148954
         "BPM.21R6.B1"        "BPM.22R6.B1"          14490.58373          14544.03522                    1      0.1331076425093                    0           0.13735875          33.02869077
         "BPM.22R6.B1"        "BPM.23R6.B1"          14544.03522           14597.4867                    1      0.1213400053108                    0           0.11452222          33.16604952
         "BPM.23R6.B1"        "BPM.24R6.B1"           14597.4867          14650.93818                    1      0.1277118484655                    0           0.13736888          33.28057174
         "BPM.24R6.B1"        "BPM.25R6.B1"          14650.93818          14704.38967                    1       0.114820570861                    0           0.11448257          33.41794062
         "BPM.25R6.B1"        "BPM.26R6.B1"          14704.38967          14757.84115                    1      0.1488497997786                    0            0.1373606          33.53242319
         "BPM.26R6.B1"        "BPM.27R6.B1"          14757.84115          14811.29264                    1      0.1098371250788                    0           0.11452238          33.66978379
         "BPM.27R6.B1"        "BPM.28R6.B1"          14811.29264          14864.74412                    1      0.1258762892627                    0           0.13736778          33.78430617
         "BPM.28R6.B1"        "BPM.29R6.B1"          14864.74412           14918.1956                    1      0.1230233296699                    0           0.11448246          33.92167395
         "BPM.29R6.B1"        "BPM.30R6.B1"           14918.1956          14971.64709                    1      0.1419715488936                    0           0.13736172          34.03615641
         "BPM.30R6.B1"        "BPM.31R6.B1"          14971.64709          15025.09857                    1      0.1211102161072                    0           0.11452249          34.17351813
         "BPM.31R6.B1"        "BPM.32R6.B1"          15025.09857          15078.55006                    1      0.1240445617025                    0           0.13736669          34.28804062
         "BPM.32R6.B1"        "BPM.33R6.B1"          15078.55006          15132.00154                    1      0.1166088034338                    0           0.11448234          34.42540731
         "BPM.33R6.B1"        "BPM.34R6.B1"          15132.00154          15185.45302                    1      0.1436623816082                    0            0.1373628          34.53988965
         "BPM.34R6.B1"        "BPM.33L7.B1"          15185.45302          15238.90451                    1      0.1177309830142                    0           0.11452258          34.67725245
         "BPM.33L7.B1"        "BPM.32L7.B1"          15238.90451          15292.35599                    1      0.1237395220249                    0           0.13736562          34.79177503
         "BPM.32L7.B1"        "BPM.31L7.B1"          15292.35599          15345.80748                    1      0.1204249543258                    0           0.11448228          34.92914065
         "BPM.31L7.B1"        "BPM.30L7.B1"          15345.80748          15399.25896                    1      0.1455024521724                    0           0.13736388          35.04362293
         "BPM.30L7.B1"        "BPM.29L7.B1"          15399.25896          15452.71045                    1      0.1111712471597                    0           0.11452264          35.18098681
         "BPM.29L7.B1"        "BPM.28L7.B1"          15452.71045          15506.16193                    1      0.1291565044918                    0           0.13736455          35.29550945
         "BPM.28L7.B1"        "BPM.27L7.B1"          15506.16193          15559.61341                    1      0.1170227464048                    0           0.11448225            35.432874
         "BPM.27L7.B1"        "BPM.26L7.B1"          15559.61341           15613.0649                    1      0.1569266653547                    0           0.13736496          35.54735625
         "BPM.26L7.B1"        "BPM.25L7.B1"           15613.0649          15666.51638                    1      0.1095784316327                    0           0.11452261          35.68472121
         "BPM.25L7.B1"        "BPM.24L7.B1"          15666.51638          15719.96787                    1      0.1220707256654                    0           0.13736343          35.79924382
         "BPM.24L7.B1"        "BPM.23L7.B1"          15719.96787          15773.41935                    1      0.1089175953971                    0           0.11448231          35.93660725
         "BPM.23L7.B1"        "BPM.22L7.B1"          15773.41935          15826.87083                    1      0.1549875523445                    0           0.13736608          36.05108956
         "BPM.22L7.B1"        "BPM.21L7.B1"          15826.87083          15880.32232                    1      0.1090043516944                    0           0.11452256          36.18845564
         "BPM.21L7.B1"        "BPM.20L7.B1"          15880.32232           15933.7738                    1      0.1271731388971                    0           0.13652785           36.3029782
         "BPM.20L7.B1"        "BPM.19L7.B1"           15933.7738          15987.22529                    1      0.1240740570054                    0           0.11684811          36.43950605
         "BPM.19L7.B1"        "BPM.18L7.B1"          15987.22529          16040.67677                    1      0.1437147719575                    0           0.14132301          36.55635416
         "BPM.18L7.B1"        "BPM.17L7.B1"          16040.67677          16094.12825                    1      0.1203344874331                    0           0.11428691          36.69767717
         "BPM.17L7.B1"        "BPM.16L7.B1"          16094.12825          16147.57974                    1      0.1301995060154                    0           0.13669424          36.81196408
         "BPM.16L7.B1"        "BPM.14L7.B1"          16147.57974          16254.48271                    1       0.264336826498                    0           0.25821649          36.94865832
         "BPM.14L7.B1"        "BPM.13L7.B1"          16254.48271          16307.93419                    1      0.1036312098295                    0           0.11406936          37.20687481
         "BPM.13L7.B1"        "BPM.12L7.B1"          16307.93419          16361.38567                    1     0.09931416014514                    0           0.13969533          37.32094417
         "BPM.12L7.B1"        "BPM.11L7.B1"          16361.38567          16414.83716                    1       0.155731427751                    0           0.11972751           37.4606395
         "BPM.11L7.B1"        "BPM.10L7.B1"          16414.83716          16467.61985                    1      0.1599833316315                    0           0.14378759          37.58036701
         "BPM.10L7.B1"         "BPM.9L7.B1"          16467.61985          16506.68684                    1     0.09080661234484                    0           0.09366956           37.7241546
          "BPM.9L7.B1"         "BPM.8L7.B1"          16506.68684          16547.15183                    1      0.1869932997608                    0           0.19273162          37.81782416
          "BPM.8L7.B1"         "BPM.7L7.B1"          16547.15183          16586.21782                    1     0.08221997673242                    0           0.08254956          38.01055578
          "BPM.7L7.B1"         "BPM.6L7.B1"          16586.21782          16621.03582                    1     0.04447851660776                    0           0.04668978          38.09310534
          "BPM.6L7.B1"       "BPMWC.6L7.B1"          16621.03582          16633.13832                    1     0.00346635334808                    0    0.007559479999998          38.13979512
        "BPMWC.6L7.B1"       "BPMWE.5L7.B1"          16633.13832          16710.19232                    1      0.1970960444085                    0            0.1891427           38.1473546
        "BPMWE.5L7.B1"        "BPMW.5L7.B1"          16710.19232          16733.39732                    1     0.08274906882506                    0           0.09709251           38.3364973
         "BPMW.5L7.B1"       "BPMWE.4L7.B1"          16733.39732          16768.48232                    1     0.04398137400981                    0           0.04178611          38.43358981
        "BPMWE.4L7.B1"        "BPMW.4L7.B1"          16768.48232          16796.58732                    1     0.01669028141147                    0           0.01327426          38.47537592
         "BPMW.4L7.B1"       "BPMWE.4R7.B1"          16796.58732          16940.73932                    1      0.2793579469722                    0           0.26421247          38.48865018
        "BPMWE.4R7.B1"        "BPMW.5R7.B1"          16940.73932          16975.82432                    1     0.02311224931047                    0           0.03296882          38.75286265
         "BPMW.5R7.B1"        "BPMR.6R7.B1"          16975.82432          17078.24482                    1     0.09847994094616                    0           0.10309906          38.78583147
         "BPMR.6R7.B1"       "BPM_A.7R7.B1"          17078.24482          17116.28082                    1     0.08259111771187                    0           0.08009213          38.88893053
        "BPM_A.7R7.B1"         "BPM.8R7.B1"          17116.28082          17155.34681                    1      0.1070081448098                    0           0.13032036          38.96902266
          "BPM.8R7.B1"        "BPM.10R7.B1"          17155.34681          17234.87878                    1       0.315803961258                    0             0.287114          39.09934302
         "BPM.10R7.B1"        "BPM.11R7.B1"          17234.87878          17287.66147                    1      0.1116036693419                    0            0.1268872          39.38645702
         "BPM.11R7.B1"        "BPM.12R7.B1"          17287.66147          17342.38796                    1      0.1272721322232                    0           0.12035212          39.51334422
         "BPM.12R7.B1"        "BPM.13R7.B1"          17342.38796          17395.83944                    1      0.1611741041561                    0           0.14359467          39.63369634
         "BPM.13R7.B1"        "BPM.14R7.B1"          17395.83944          17449.29093                    1      0.1012065507344                    0           0.11501598          39.77729101
         "BPM.14R7.B1"        "BPM.15R7.B1"          17449.29093          17502.74241                    1      0.1272287219523                    0           0.13628816          39.89230699
         "BPM.15R7.B1"        "BPM.16R7.B1"          17502.74241          17556.19389                    1      0.1328645666503                    0           0.11635414          40.02859515
         "BPM.16R7.B1"        "BPM.17R7.B1"          17556.19389          17609.64538                    1      0.1342712060116                    0           0.14160881          40.14494929
         "BPM.17R7.B1"        "BPM.18R7.B1"          17609.64538          17663.09686                    1      0.1156416578491                    0           0.11475254           40.2865581
         "BPM.18R7.B1"        "BPM.19R7.B1"          17663.09686          17716.54835                    1      0.1225287911117                    0           0.13639193          40.40131064
         "BPM.19R7.B1"        "BPM.20R7.B1"          17716.54835          17769.99983                    1      0.1237832002437                    0           0.11661811          40.53770257
         "BPM.20R7.B1"        "BPM.21R7.B1"          17769.99983          17823.45131                    1      0.1471540440126                    0           0.14148132          40.65432068
         "BPM.21R7.B1"        "BPM.22R7.B1"          17823.45131           17876.9028                    1      0.1107243503107                    0           0.11450153            40.795802
         "BPM.22R7.B1"        "BPM.23R7.B1"           17876.9028          17930.35428                    1      0.1324863675328                    0           0.13736388          40.91030353
         "BPM.23R7.B1"        "BPM.24R7.B1"          17930.35428          17983.80577                    1      0.1090605887616                    0           0.11450352          41.04766741
         "BPM.24R7.B1"        "BPM.25R7.B1"          17983.80577          18037.25725                    1      0.1524872581605                    0           0.13736507          41.16217093
         "BPM.25R7.B1"        "BPM.26R7.B1"          18037.25725          18090.70874                    1      0.1175264503009                    0           0.11450136            41.299536
         "BPM.26R7.B1"        "BPM.27R7.B1"          18090.70874          18144.16022                    1      0.1226333562744                    0           0.13736393          41.41403736
         "BPM.27R7.B1"        "BPM.28R7.B1"          18144.16022           18197.6117                    1      0.1271853246689                    0           0.11450352          41.55140129
         "BPM.28R7.B1"        "BPM.29R7.B1"           18197.6117          18251.06319                    1      0.1416706788406                    0           0.13736497          41.66590481
         "BPM.29R7.B1"        "BPM.30R7.B1"          18251.06319          18304.51467                    1      0.1049397983296                    0           0.11450136          41.80326978
         "BPM.30R7.B1"        "BPM.32R7.B1"          18304.51467          18411.41764                    1      0.2641170965683                    0           0.25186757          41.91777114
         "BPM.32R7.B1"        "BPM.33R7.B1"          18411.41764          18464.86912                    1       0.128632983139                    0           0.13736494          42.16963871
         "BPM.33R7.B1"        "BPM.34R7.B1"          18464.86912          18518.32061                    1      0.1162505185206                    0           0.11450132          42.30700365
         "BPM.34R7.B1"        "BPM.33L8.B1"          18518.32061          18571.77209                    1      0.1306570941894                    0           0.13736405          42.42150497
         "BPM.33L8.B1"        "BPM.32L8.B1"          18571.77209          18625.22358                    1      0.1228739295776                    0           0.11450358          42.55886902
         "BPM.32L8.B1"        "BPM.31L8.B1"          18625.22358          18678.67506                    1      0.1333778109635                    0           0.13736488           42.6733726
         "BPM.31L8.B1"        "BPM.30L8.B1"          18678.67506          18732.12654                    1      0.1087038954058                    0            0.1145013          42.81073748
         "BPM.30L8.B1"        "BPM.29L8.B1"          18732.12654          18785.57803                    1      0.1402240318168                    0           0.13736409          42.92523878
         "BPM.29L8.B1"        "BPM.28L8.B1"          18785.57803          18839.02951                    1      0.1306609595843                    0            0.1145036          43.06260287
         "BPM.28L8.B1"        "BPM.27L8.B1"          18839.02951            18892.481                    1      0.1345887250436                    0           0.13736483          43.17710647
         "BPM.27L8.B1"        "BPM.26L8.B1"            18892.481          18945.93248                    1     0.09783382205349                    0           0.11450128           43.3144713
         "BPM.26L8.B1"        "BPM.25L8.B1"          18945.93248          18999.38397                    1      0.1430978489714                    0           0.13736417          43.42897258
         "BPM.25L8.B1"        "BPM.24L8.B1"          18999.38397          19052.83545                    1      0.1130454082964                    0           0.11450359          43.56633675
         "BPM.24L8.B1"        "BPM.23L8.B1"          19052.83545          19106.28693                    1      0.1461898251231                    0           0.13736473          43.68084034
         "BPM.23L8.B1"        "BPM.22L8.B1"          19106.28693          19159.73842                    1      0.1088336436645                    0           0.11450129          43.81820507
         "BPM.22L8.B1"        "BPM.21L8.B1"          19159.73842           19213.1899                    1      0.1241134179601                    0           0.13736425          43.93270636
         "BPM.21L8.B1"        "BPM.19L8.B1"           19213.1899          19320.09287                    1       0.275872357033                    0           0.25795673          44.07007061
         "BPM.19L8.B1"        "BPM.18L8.B1"          19320.09287          19373.54435                    1      0.1047442667643                    0           0.11366542          44.32802734
         "BPM.18L8.B1"        "BPM.17L8.B1"          19373.54435          19426.99584                    1      0.1350747735765                    0           0.13761795          44.44169276
         "BPM.17L8.B1"        "BPM.16L8.B1"          19426.99584          19480.44732                    1      0.1256723837833                    0            0.1176911          44.57931071
         "BPM.16L8.B1"        "BPM.15L8.B1"          19480.44732          19533.89881                    1      0.1404405716666                    0           0.14013746          44.69700181
         "BPM.15L8.B1"        "BPM.14L8.B1"          19533.89881          19587.35029                    1      0.1010853113532                    0           0.11354295          44.83713927
         "BPM.14L8.B1"        "BPM.13L8.B1"          19587.35029          19640.80177                    1      0.1419020828065                    0           0.13789068          44.95068222
         "BPM.13L8.B1"        "BPM.12L8.B1"          19640.80177          19694.25326                    1      0.1339301661415                    0           0.11820466           45.0885729
         "BPM.12L8.B1"        "BPM.11L8.B1"          19694.25326          19747.70474                    1      0.1245517808675                    0           0.14207473          45.20677756
         "BPM.11L8.B1"         "BPM.9L8.B1"          19747.70474          19838.61242                    1      0.2175920172872                    0           0.21600367          45.34885229
          "BPM.9L8.B1"         "BPM.8L8.B1"          19838.61242          19879.07741                    1      0.1532867275317                    0           0.16169852          45.56485596
          "BPM.8L8.B1"         "BPM.7L8.B1"          19879.07741           19918.1454                    1      0.1736278238003                    0           0.17531069          45.72655448
          "BPM.7L8.B1"        "BPMR.6L8.B1"           19918.1454           19950.6144                    1      0.1244402767015                    0           0.11225055          45.90186517
         "BPMR.6L8.B1"         "BPM.5L8.B1"           19950.6144           20011.0334                    1      0.2309139870891                    0           0.25083668          46.01411572
          "BPM.5L8.B1"       "BPMYB.4L8.B1"           20011.0334           20031.8004                    1     0.01713967138812                    0             0.019492           46.2649524
        "BPMYB.4L8.B1"       "BPMWB.4L8.B1"           20031.8004           20056.1919                    1     0.02096507722038                    0           0.02278941           46.2844444
        "BPMWB.4L8.B1"        "BPMS.2L8.B1"           20056.1919           20144.3364                    1     0.03518992515036                    0           0.03780317          46.30723381
         "BPMS.2L8.B1"       "BPMSW.1L8.B1"           20144.3364           20154.2704                    1     0.01458915547228                    0    0.007939209999996          46.34503698
        "BPMSW.1L8.B1"       "BPMSW.1R8.B1"           20154.2704           20197.4604                    1      0.4465762860541                    0           0.45606656          46.35297619
        "BPMSW.1R8.B1"        "BPMS.2R8.B1"           20197.4604           20207.3944                    1     0.01134949545949                    0    0.006149889999996          46.80904275
         "BPMS.2R8.B1"       "BPMSX.4R8.B1"           20207.3944           20245.3059                    1     0.01633427631096                    0           0.01355175          46.81519264
        "BPMSX.4R8.B1"       "BPMWB.4R8.B1"           20245.3059           20295.4629                    1     0.02297785140132                    0           0.02596554          46.82874439
        "BPMWB.4R8.B1"       "BPMYB.4R8.B1"           20295.4629           20319.9304                    1    0.005509916249994                    0           0.01435352          46.85470993
        "BPMYB.4R8.B1"       "BPMYB.5R8.B1"           20319.9304           20340.5074                    1     0.03109306742817                    0           0.02723782          46.86906345
        "BPMYB.5R8.B1"         "BPM.6R8.B1"           20340.5074           20424.6154                    1      0.3837788246398                    0           0.35529303          46.89630127
          "BPM.6R8.B1"       "BPM_A.7R8.B1"           20424.6154           20446.8554                    1     0.03507237440055                    0           0.04274563           47.2515943
        "BPM_A.7R8.B1"         "BPM.8R8.B1"           20446.8554          20488.29241                    1     0.07919473440137                    0           0.10048781          47.29433993
          "BPM.8R8.B1"         "BPM.9R8.B1"          20488.29241          20527.35742                    1       0.209634800345                    0           0.14342153          47.39482774
          "BPM.9R8.B1"        "BPM.10R8.B1"          20527.35742          20567.82043                    1      0.1629447809501                    0           0.18955417          47.53824927
         "BPM.10R8.B1"        "BPM.11R8.B1"          20567.82043          20619.65914                    1     0.06256884559364                    0           0.09884113          47.72780344
         "BPM.11R8.B1"        "BPM.12R8.B1"          20619.65914          20674.38266                    1      0.1399870563301                    0           0.13458953          47.82664457
         "BPM.12R8.B1"        "BPM.13R8.B1"          20674.38266          20727.83117                    1      0.1670746015174                    0           0.11739612           47.9612341
         "BPM.13R8.B1"        "BPM.14R8.B1"          20727.83117          20781.27969                    1      0.1222312592471                    0           0.13616164          48.07863022
         "BPM.14R8.B1"        "BPM.15R8.B1"          20781.27969          20834.72821                    1     0.07284961143868                    0           0.11386057          48.21479186
         "BPM.15R8.B1"        "BPM.16R8.B1"          20834.72821          20888.17672                    1      0.1589135649776                    0            0.1361947          48.32865243
         "BPM.16R8.B1"        "BPM.17R8.B1"          20888.17672          20941.62524                    1      0.1610906828074                    0           0.11385022          48.46484713
         "BPM.17R8.B1"        "BPM.18R8.B1"          20941.62524          20995.07375                    1      0.1101658541089                    0           0.13615754          48.57869735
         "BPM.18R8.B1"        "BPM.19R8.B1"          20995.07375          21048.52227                    1     0.06354754591158                    0           0.11386055          48.71485489
         "BPM.19R8.B1"        "BPM.20R8.B1"          21048.52227          21101.97079                    1      0.1755346704772                    0           0.13619464          48.82871544
         "BPM.20R8.B1"        "BPM.21R8.B1"          21101.97079           21155.4193                    1      0.1534538186049                    0           0.11385024          48.96491008
         "BPM.21R8.B1"        "BPM.22R8.B1"           21155.4193          21208.86782                    1      0.1141325019416                    0           0.13615762          49.07876032
