@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/usr/bin/python2 '/home/eirik/CERN/beta-Beat/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=model_opticsfile.19_Qx0.313_Qy0.317_beam1/twiss.dat' '--files=/home/eirik/CERN/global_coupling_correction3/data_analysis/hole_in_one_dir/Beam1@Turn@2018_08_06@22_58_41_834.sdds' '--output=/home/eirik/CERN/global_coupling_correction3/data_analysis/outputfiles/' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=model_opticsfile.19_Qx0.313_Qy0.317_beam1/error_deffs.txt' '--coupling=1'"
@ CWD %s "/home/eirik/CERN/global_coupling_correction3/data_analysis"
@ Date %s "28. June 2021, 09:52:23"
@ DQMIN %le 0.00118890008019708
@ DQMINE %le 0.000264585751926
@ FILES %s ""
*                 NAME                    S                 DETC                DETCE                GAMMA               GAMMAE                  C11                  C12                  C21                  C22
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
          BPMWB.4R5.B1          10340.87015   -0.001857662150124                   -1      0.9990724610156                   -1      0.2766989671701    -0.02308945396387     0.02308945396387     -0.2766989671701
          BPMYA.4R5.B1          10362.00265     0.07878970074879                    0       1.041886972149                    0      0.1762047828869      0.1244915531645     -0.1244915531645     -0.1762047828869
            BPM.5R5.B1          10383.12065     0.02071018981907                    0       1.010518764044                    0      0.1212226304779      0.1280402021636     -0.1280402021636     -0.1212226304779
          BPM_A.7R5.B1          10449.03465     0.02276719370486                    0       1.011581739168                    0     -0.1413539905373     0.04865349620444    -0.04865349620444      0.1413539905373
            BPM.9R5.B1          10529.54063     0.02090585100445                    0       1.010619729525                    0     -0.1038174398005      0.1155590955783     -0.1155590955783      0.1038174398005
           BPM.10R5.B1          10570.00562     0.02052386073347                    0       1.010422642258                    0     -0.1102398932737     0.01614158634189    -0.01614158634189      0.1102398932737
           BPM.11R5.B1          10622.78831     0.02127249922406                    0       1.010809009599                    0     -0.1454655168072    -0.02473873685099     0.02473873685099      0.1454655168072
           BPM.12R5.B1          10677.51479     0.01987614819218                    0       1.010088719368                    0     -0.1480517056643      0.1061900052269     -0.1061900052269      0.1480517056643
           BPM.13R5.B1          10730.96627     0.01994975576789                    0       1.010126650477                    0    -0.09945433408571      0.1421441527871     -0.1421441527871     0.09945433408571
           BPM.14R5.B1          10784.41776     0.02106606155322                    0       1.010702424235                    0     -0.1025897894694     0.04143896969677    -0.04143896969677      0.1025897894694
           BPM.15R5.B1          10837.86924     0.02269879756636                    0       1.011546340923                    0     -0.1585936579451    0.005351747551896   -0.005351747551896      0.1585936579451
           BPM.16R5.B1          10891.32073     0.02221102445379                    0       1.011294002909                    0     -0.1495551157137      0.1168875858541     -0.1168875858541      0.1495551157137
           BPM.17R5.B1          10944.77221     0.02126469376681                    0       1.010804978968                    0    -0.07605156335411      0.1741847803446     -0.1741847803446     0.07605156335411
           BPM.18R5.B1           10998.2237     0.02255962959381                    0       1.011474326369                    0    -0.09799267554938     0.06892913050649    -0.06892913050649     0.09799267554938
           BPM.19R5.B1          11051.67518     0.02230188435323                    0       1.011340992841                    0     -0.1608266050754   -0.005522080432346    0.005522080432346      0.1608266050754
           BPM.20R5.B1          11105.12666     0.02230236204462                    0       1.011341239906                    0     -0.1376954651216       0.123274354246      -0.123274354246      0.1376954651216
           BPM.21R5.B1          11158.57815     0.02077208605695                    0       1.010550700594                    0    -0.08152907385577      0.1605033553486     -0.1605033553486     0.08152907385577
           BPM.22R5.B1          11212.02963      0.0215476215216                    0       1.010951109796                    0     -0.1023589453367     0.04534727206108    -0.04534727206108      0.1023589453367
           BPM.24R5.B1           11318.9326     0.02131758650731                    0       1.010832292998                    0     -0.1382523289622      0.1191807160088     -0.1191807160088      0.1382523289622
           BPM.25R5.B1          11372.38408     0.02113349996724                    0       1.010737239501                    0     -0.1096387930033      0.1530769682975     -0.1530769682975      0.1096387930033
           BPM.26R5.B1          11425.83557     0.02070317066112                    0       1.010515142566                    0    -0.09322355959207     0.05428060566157    -0.05428060566157     0.09322355959207
           BPM.27R5.B1          11479.28705     0.02159126092185                    0       1.010973654979                    0     -0.1457026156841     0.01378254858492    -0.01378254858492      0.1457026156841
           BPM.28R5.B1          11532.73854     0.02092580338079                    0       1.010630027091                    0       -0.14608285364      0.1078876337996     -0.1078876337996        0.14608285364
           BPM.29R5.B1          11586.19002     0.02154249430686                    0        1.01094846105                    0    -0.08202840848821       0.168642686868      -0.168642686868     0.08202840848821
           BPM.30R5.B1           11639.6415     0.02056154217575                    0       1.010442078811                    0     -0.0955380480922     0.04793186083157    -0.04793186083157      0.0955380480922
           BPM.31R5.B1          11693.09299     0.02578990686424                    0       1.013149857435                    0      -0.193949309902    -0.03211930656605     0.03211930656605       0.193949309902
           BPM.33R5.B1          11799.99596     0.02400131363019                    0       1.012221093915                    0    -0.09514679465692      0.1384522488517     -0.1384522488517     0.09514679465692
           BPM.34R5.B1          11853.44744     0.02091987713163                    0       1.010626968478                    0     -0.1018430888204     0.04512557531319    -0.04512557531319      0.1018430888204
           BPM.32L6.B1          11960.35041     0.02137987366396                    0       1.010864461184                    0      -0.162958537184     0.09431467581876    -0.09431467581876       0.162958537184
           BPM.31L6.B1          12013.80189     0.02227146207622                    0        1.01132525865                    0     -0.1044936969942      0.1647003354993     -0.1647003354993      0.1044936969942
           BPM.30L6.B1          12067.25338       0.019960214079                    0       1.010132040151                    0    -0.09140892152263     0.01499414550151    -0.01499414550151     0.09140892152263
           BPM.29L6.B1          12120.70486     0.02252264140732                    0       1.011455188864                    0     -0.1588124485811    -0.00979282013728     0.00979282013728      0.1588124485811
           BPM.28L6.B1          12174.15635     0.02156971368549                    0        1.01096252296                    0       -0.15069444874      0.1038320796171     -0.1038320796171        0.15069444874
           BPM.27L6.B1          12227.60783     0.02229357946219                    0       1.011336697536                    0    -0.08271257135281      0.1735314056223     -0.1735314056223     0.08271257135281
           BPM.26L6.B1          12281.05931     0.02039086139629                    0       1.010354048521                    0    -0.09213661310051     0.03868611830869    -0.03868611830869     0.09213661310051
           BPM.25L6.B1           12334.5108      0.0212708918841                    0       1.010808179587                    0     -0.1362982614881  -2.553411483693e-05   2.553411483693e-05      0.1362982614881
           BPM.24L6.B1          12387.96228      0.0218984329297                    0       1.011132390247                    0     -0.1593838433626      0.1036681364081     -0.1036681364081      0.1593838433626
           BPM.23L6.B1          12441.41377     0.02167525177029                    0       1.011017050954                    0    -0.03975018892485       0.197358675277      -0.197358675277     0.03975018892485
           BPM.22L6.B1          12494.86525     0.02498002180028                    0       1.012728991495                    0     -0.1569122082665      0.2942577742111     -0.2942577742111      0.1569122082665
           BPM.18L6.B1          12708.67119     0.02094730879902                    0       1.010641126545                    0    -0.09378827154469     0.05803878150652    -0.05803878150652     0.09378827154469
           BPM.17L6.B1          12762.12267     0.02087505276104                    0       1.010603834946                    0     -0.1522952480072    -0.02471099183473     0.02471099183473      0.1522952480072
           BPM.16L6.B1          12815.57415     0.02072635757475                    0       1.010527105815                    0     -0.1495870825303      0.1069626515716     -0.1069626515716      0.1495870825303
           BPM.15L6.B1          12869.02564     0.02092642509368                    0       1.010630347966                    0    -0.09157897421342      0.1690996631944     -0.1690996631944     0.09157897421342
           BPM.14L6.B1          12922.47712     0.02110933966833                    0       1.010724766267                    0    -0.09075067765217     0.05733390261817    -0.05733390261817     0.09075067765217
           BPM.13L6.B1          12975.92861     0.02236986535382                    0       1.011376154798                    0     -0.1545627855566     0.00236398573277    -0.00236398573277      0.1545627855566
           BPM.12L6.B1          13029.38009    0.007903385871591                    0       1.003975272099                    0    -0.03991556273889     0.03348462930122    -0.03348462930122     0.03991556273889
           BPM.10L6.B1          13134.67226     0.01300170536847                    0       1.006564939052                    0      0.0478580469396      0.2378748665081     -0.2378748665081     -0.0478580469396
            BPM.9L6.B1          13173.73925     0.02144146767108                    0       1.010896274413                    0     -0.1241976113538     0.06418063272738    -0.06418063272738      0.1241976113538
            BPM.8L6.B1          13214.20424     0.02139574137371                    0       1.010872656549                    0    0.005096991883074      0.1820946677792     -0.1820946677792   -0.005096991883074
          BPMYA.5L6.B1          13311.29423     0.02862768412792                    0       1.014628691458                    0     -0.1152879484729      0.1112749146839     -0.1112749146839      0.1152879484729
          BPMYB.4L6.B1          13347.69423     0.02189196032221                    0       1.011129044669                    0    -0.08331731497341     0.07757827126173    -0.07757827126173     0.08331731497341
          BPMSA.4R6.B1          13568.51473     0.02313951093152                    0       1.011774496185                    0     -0.2075058719035    -0.02466828216443     0.02466828216443      0.2075058719035
          BPMYA.4R6.B1          13691.29423     0.01417831814973                    0       1.007165445217                    0     -0.1862252602705      0.1321563707872     -0.1321563707872      0.1862252602705
          BPMYB.5R6.B1          13727.69423     0.02001419216147                    0       1.010159859044                    0     -0.1623696216392      0.1246112613776     -0.1246112613776      0.1623696216392
            BPM.8R6.B1          13823.42122     0.02110744268666                    0       1.010723786932                    0    -0.09078113964202     -0.1200515584335      0.1200515584335     0.09078113964202
            BPM.9R6.B1          13862.48821     0.02075278618853                    0       1.010540742132                    0     -0.1774739532892     -0.0990674015327      0.0990674015327      0.1774739532892
           BPM.10R6.B1           13902.9532     0.02063373255898                    0       1.010479318636                    0     -0.1002590905025    -0.09407593140146     0.09407593140146      0.1002590905025
           BPM.11R6.B1          13954.79389     0.02115871143089                    0       1.010750255912                    0    -0.09564077958141      -0.059588741185       0.059588741185     0.09564077958141
           BPM.12R6.B1          14009.52037     0.02149240882259                    0       1.010922587724                    0     -0.0917240473764     -0.1309639997201      0.1309639997201      0.0917240473764
           BPM.13R6.B1          14062.97186     0.02006009857213                    0       1.010183519816                    0      -0.161733329962     -0.1353637681706      0.1353637681706       0.161733329962
           BPM.14R6.B1          14116.42334     0.02245080078498                    0       1.011418021986                    0     -0.1216776702669    -0.07878598721398     0.07878598721398      0.1216776702669
           BPM.15R6.B1          14169.87483     0.02180641988436                    0       1.011084833424                    0    -0.07852671709451    -0.08166762060678     0.08166762060678     0.07852671709451
           BPM.16R6.B1          14223.32631     0.02140697800989                    0       1.010878460175                    0    -0.07252330882537     -0.1526003944001      0.1526003944001     0.07252330882537
           BPM.17R6.B1          14276.77779      0.0203162558113                    0       1.010315577182                    0     -0.1737562336337     -0.1103136033882      0.1103136033882      0.1737562336337
           BPM.18R6.B1          14330.22928     0.02199804232819                    0       1.011183880801                    0     -0.1307165981171    -0.07642418681113     0.07642418681113      0.1307165981171
           BPM.19R6.B1          14383.68076     0.02104437262958                    0       1.010691228034                    0    -0.08867540722112    -0.06419997120045     0.06419997120045     0.08867540722112
           BPM.20R6.B1          14437.13225      0.0212837608452                    0       1.010814825031                    0     -0.1141610769454     -0.1277044089395      0.1277044089395      0.1141610769454
           BPM.21R6.B1          14490.58373      0.0215310862009                    0       1.010942567638                    0     -0.1742519181699     -0.1051374844982      0.1051374844982      0.1742519181699
           BPM.22R6.B1          14544.03522     0.02086451820874                    0       1.010598398371                    0     -0.1404618870746    -0.05558385211909     0.05558385211909      0.1404618870746
           BPM.23R6.B1           14597.4867     0.02133371203559                    0       1.010840620729                    0    -0.09100195581875    -0.06472950542683     0.06472950542683     0.09100195581875
           BPM.24R6.B1          14650.93818     0.02199274973863                    0       1.011181144733                    0     -0.1327477093748     -0.1241920293054      0.1241920293054      0.1327477093748
           BPM.25R6.B1          14704.38967     0.01943849828487                    0       1.009863279877                    0     -0.1809274930142    -0.08233766986902     0.08233766986902      0.1809274930142
           BPM.26R6.B1          14757.84115     0.02100007422352                    0       1.010668361578                    0     -0.1332173678959    -0.04338912770513     0.04338912770513      0.1332173678959
           BPM.27R6.B1          14811.29264     0.02153055694601                    0       1.010942294228                    0    -0.09769876507081    -0.05623684075513     0.05623684075513     0.09769876507081
           BPM.28R6.B1          14864.74412     0.02230357147073                    0       1.011341865428                    0     -0.1538369357963    -0.09602639105616     0.09602639105616      0.1538369357963
           BPM.29R6.B1           14918.1956     0.02279399054201                    0       1.011595608816                    0     -0.1840903899573    -0.07673360176814     0.07673360176814      0.1840903899573
           BPM.30R6.B1          14971.64709      0.0211057451114                    0       1.010722910545                    0     -0.1366585285805    -0.03405398110669     0.03405398110669      0.1366585285805
           BPM.32R6.B1          15078.55006     0.02159117414574                    0       1.010973610147                    0      -0.138427643953      -0.112760523098       0.112760523098       0.138427643953
           BPM.33R6.B1          15132.00154     0.02099406954487                    0       1.010665262134                    0     -0.1926028487198    -0.06743944174794     0.06743944174794      0.1926028487198
           BPM.34R6.B1          15185.45302     0.02058000821157                    0        1.01045160423                    0     -0.1374284109305    -0.02127135756365     0.02127135756365      0.1374284109305
           BPM.33L7.B1          15238.90451     0.02155699875695                    0       1.010955954178                    0    -0.09964978862613    -0.05553994411963     0.05553994411963     0.09964978862613
           BPM.31L7.B1          15345.80748     0.02204561069053                    0       1.011208472836                    0     -0.1947870502925    -0.06528337480021     0.06528337480021      0.1947870502925
           BPM.30L7.B1          15399.25896     0.02071146836915                    0       1.010519423706                    0     -0.1286026032372    -0.02915653593075     0.02915653593075      0.1286026032372
           BPM.29L7.B1          15452.71045     0.02114104167025                    0       1.010741133149                    0     -0.1018036804864    -0.05870862533062     0.05870862533062      0.1018036804864
           BPM.28L7.B1          15506.16193     0.02161394621054                    0        1.01098537535                    0     -0.1450970569799     -0.1142489456374      0.1142489456374      0.1450970569799
           BPM.27L7.B1          15559.61341     0.02154551645902                    0       1.010950022307                    0     -0.2035894967509    -0.04888087802831     0.04888087802831      0.2035894967509
           BPM.26L7.B1           15613.0649     0.01987263029462                    0       1.010086906648                    0     -0.1075185492648    -0.04056832460243     0.04056832460243      0.1075185492648
           BPM.25L7.B1          15666.51638     0.01999225215431                    0       1.010148551461                    0     -0.1065552734488     -0.0285314544194      0.0285314544194      0.1065552734488
           BPM.24L7.B1          15719.96787     0.01769854502337                    0       1.008968496669                    0     -0.1586493966838    -0.08797952619825     0.08797952619825      0.1586493966838
           BPM.23L7.B1          15773.41935      0.0230126136583                    0        1.01170878623                    0     -0.2050147983216    -0.03103078811725     0.03103078811725      0.2050147983216
           BPM.22L7.B1          15826.87083     0.02105083717207                    0       1.010694565105                    0     -0.1256166204574    -0.02463720467115     0.02463720467115      0.1256166204574
           BPM.21L7.B1          15880.32232     0.02254454448945                    0        1.01146652128                    0     -0.1186830575281    -0.03280604558935     0.03280604558935      0.1186830575281
           BPM.20L7.B1           15933.7738     0.02162233403761                    0       1.010989709031                    0     -0.1673304476439    -0.07982497579794     0.07982497579794      0.1673304476439
           BPM.19L7.B1          15987.22529     0.02150727302657                    0       1.010930266117                    0     -0.1999357278298    0.008239489529924   -0.008239489529924      0.1999357278298
           BPM.18L7.B1          16040.67677     0.02064451215271                    0       1.010484879705                    0     -0.1247752928627   -0.002623049876523    0.002623049876523      0.1247752928627
           BPM.17L7.B1          16094.12825     0.02106864920919                    0       1.010703760053                    0     -0.1200790270099    -0.05323604344551     0.05323604344551      0.1200790270099
           BPM.16L7.B1          16147.57974     0.02202435272694                    0       1.011197482608                    0     -0.1866110416764    -0.07031890159191     0.07031890159191      0.1866110416764
           BPM.14L7.B1          16254.48271     0.02072786771445                    0       1.010527884984                    0     -0.1092409158231     -0.0171516425108      0.0171516425108      0.1092409158231
           BPM.13L7.B1          16307.93419     0.02094964473322                    0       1.010642332198                    0     -0.1185304442301   0.0008772893286492  -0.0008772893286492      0.1185304442301
           BPM.12L7.B1          16361.38567     0.02197385617511                    0       1.011171377659                    0      -0.181207668452    -0.02537743673321     0.02537743673321       0.181207668452
           BPM.11L7.B1          16414.83716     0.02508458640979                    0       1.012783300192                    0     -0.1878061442695     0.01804041579966    -0.01804041579966      0.1878061442695
           BPM.10L7.B1          16467.61985     0.02045310421664                    0       1.010386148202                    0     -0.1218095857396    -0.02775590837153     0.02775590837153      0.1218095857396
            BPM.9L7.B1          16506.68684     0.02114105692623                    0       1.010741141026                    0    -0.08840977360115    -0.08881100399246     0.08881100399246     0.08840977360115
            BPM.8L7.B1          16547.15183     0.02121399827561                    0       1.010778801684                    0     -0.0512816839989      -0.194185629126       0.194185629126      0.0512816839989
            BPM.7L7.B1          16586.21782     0.02205621525541                    0        1.01121395546                    0     -0.0773094531929     -0.1818698280108      0.1818698280108      0.0773094531929
            BPM.6L7.B1          16621.03582     0.01332061430437                    0       1.006727594026                    0     -0.1457018296356      -0.119108577932       0.119108577932      0.1457018296356
          BPMWC.6L7.B1          16633.13832      0.0215128292346                    0       1.010933136329                    0    -0.09281164919895     -0.1122245168979      0.1122245168979     0.09281164919895
          BPMWE.5L7.B1          16710.19232     0.01555453423605                    0       1.007869188214                    0     0.02574531498796    -0.09150904642408     0.09150904642408    -0.02574531498796
           BPMW.5L7.B1          16733.39732     0.02050265532533                    0       1.010411704739                    0        0.13555888815     -0.1271228515999      0.1271228515999       -0.13555888815
          BPMWE.4L7.B1          16768.48232      0.0193862153395                    0       1.009836358304                    0      0.1220055074547     -0.1246967434596      0.1246967434596     -0.1220055074547
           BPMW.4L7.B1          16796.58732     0.02326139190338                    0       1.011837620654                    0      0.0284569757734       -0.22767216495        0.22767216495     -0.0284569757734
          BPMWE.4R7.B1          16940.73932    0.004291847993523                    0       1.002152856279                    0     0.07932327306907     0.03473799053622    -0.03473799053622    -0.07932327306907
           BPMW.5R7.B1          16975.82432      0.0201663182906                    0       1.010238273242                    0     0.09571304016827    -0.04629526689817     0.04629526689817    -0.09571304016827
           BPMR.6R7.B1          17078.24482     0.02169131569568                    0        1.01102535142                    0     0.06221648461875     -0.1493068464658      0.1493068464658    -0.06221648461875
          BPM_A.7R7.B1          17116.28082     0.02113369494285                    0       1.010737340163                    0     0.05306772284307     -0.1866612749555      0.1866612749555    -0.05306772284307
            BPM.8R7.B1          17155.34681      0.0208542978863                    0       1.010593124044                    0       0.025099529523     -0.1881597435444      0.1881597435444      -0.025099529523
           BPM.10R7.B1          17234.87878     0.02084607780112                    0       1.010588882025                    0      0.1657751061739     0.02181853692743    -0.02181853692743     -0.1657751061739
           BPM.11R7.B1          17287.66147     0.02191050400362                    0       1.011138629664                    0      0.2020265267537   -0.009989758683344    0.009989758683344     -0.2020265267537
           BPM.12R7.B1          17342.38796        0.02183316256                    0        1.01109865465                    0      0.1480916055717    -0.07702190997886     0.07702190997886     -0.1480916055717
           BPM.14R7.B1          17449.29093     0.02167903365262                    0       1.011019005089                    0      0.1596671342267     0.01239414185717    -0.01239414185717     -0.1596671342267
           BPM.15R7.B1          17502.74241     0.02053714830258                    0       1.010429496022                    0      0.2005520035795  -0.0004071807246504   0.0004071807246504     -0.2005520035795
           BPM.16R7.B1          17556.19389     0.02207999156544                    0       1.011226248281                    0      0.1306114089872    -0.09360108713652     0.09360108713652     -0.1306114089872
           BPM.17R7.B1          17609.64538     0.02205642189317                    0       1.011214062294                    0      0.1148370142552     -0.0044828358136      0.0044828358136     -0.1148370142552
           BPM.18R7.B1          17663.09686     0.02070237264652                    0        1.01051473084                    0      0.1688844576014    0.003109643503829   -0.003109643503829     -0.1688844576014
           BPM.19R7.B1          17716.54835     0.02138968704058                    0        1.01086952958                    0      0.2015321970493    -0.01305104841294     0.01305104841294     -0.2015321970493
           BPM.20R7.B1          17769.99983     0.02105926999778                    0       1.010698918276                    0       0.115982978113     -0.1032309357135      0.1032309357135      -0.115982978113
           BPM.21R7.B1          17823.45131     0.02276393915279                    0       1.011580054699                    0      0.1203359764639     -0.0121878400586      0.0121878400586     -0.1203359764639
           BPM.22R7.B1           17876.9028     0.02876347357575                    0       1.014699617051                    0       0.247471549935    0.007295700375239   -0.007295700375239      -0.247471549935
           BPM.23R7.B1          17930.35428     0.01546060501673                    0       1.007821109578                    0      0.1443327989009    -0.05602946087689     0.05602946087689     -0.1443327989009
           BPM.24R7.B1          17983.80577     0.02118322279515                    0       1.010762911351                    0     0.09729661741444     -0.1239856089983      0.1239856089983    -0.09729661741444
           BPM.25R7.B1          18037.25725     0.02107898484499                    0       1.010709095641                    0      0.1166073481444    -0.01188270442732     0.01188270442732     -0.1166073481444
           BPM.26R7.B1          18090.70874     0.02110478394837                    0       1.010722414338                    0      0.1753084661693    -0.01568610087115     0.01568610087115     -0.1753084661693
           BPM.27R7.B1          18144.16022     0.02151338280412                    0       1.010933422292                    0      0.1917919954888    -0.06025041468381     0.06025041468381     -0.1917919954888
           BPM.28R7.B1           18197.6117     0.02042325656692                    0        1.01037075488                    0      0.1018249874879     -0.1078895957353      0.1078895957353     -0.1018249874879
           BPM.29R7.B1          18251.06319     0.02086336242738                    0       1.010597801911                    0      0.1186280292233   6.653627694146e-05  -6.653627694146e-05     -0.1186280292233
           BPM.30R7.B1          18304.51467     0.02083986784205                    0       1.010585677378                    0      0.1690471826431     -0.0298647756659      0.0298647756659     -0.1690471826431
           BPM.32R7.B1          18411.41764     0.01978745268457                    0       1.010043018892                    0     0.09819691326872    -0.09540561392522     0.09540561392522    -0.09819691326872
           BPM.33R7.B1          18464.86912     0.02197954741645                    0       1.011174319731                    0      0.1145658371876    -0.03053986994788     0.03053986994788     -0.1145658371876
           BPM.34R7.B1          18518.32061     0.02014647622465                    0       1.010228044511                    0      0.1817544468981    -0.02168048124258     0.02168048124258     -0.1817544468981
           BPM.33L8.B1          18571.77209     0.02102287093135                    0       1.010680128848                    0      0.1586687226145     -0.1083804285002      0.1083804285002     -0.1586687226145
           BPM.32L8.B1          18625.22358     0.02124572042041                    0       1.010795181592                    0     0.09030407352579     -0.1116395476434      0.1116395476434    -0.09030407352579
           BPM.31L8.B1          18678.67506     0.02197728795016                    0       1.011173151703                    0      0.1203359814283    -0.02522168694499     0.02522168694499     -0.1203359814283
           BPM.30L8.B1          18732.12654     0.01885820376855                    0       1.009564594813                    0      0.1448746299626    -0.02925155364798     0.02925155364798     -0.1448746299626
           BPM.27L8.B1            18892.481     0.01936375857689                    0       1.009824795512                    0      0.1041119088008    -0.02949707670259     0.02949707670259     -0.1041119088008
           BPM.26L8.B1          18945.93248     0.02102356270327                    0       1.010680485936                    0      0.1641548621364    -0.06757069432711     0.06757069432711     -0.1641548621364
           BPM.25L8.B1          18999.38397     0.02227583847278                    0       1.011327522047                    0      0.1906132119488    -0.09254251594719     0.09254251594719     -0.1906132119488
           BPM.24L8.B1          19052.83545     0.01981134663031                    0       1.010055329669                    0     0.06869374222547     -0.1108595259032      0.1108595259032    -0.06869374222547
           BPM.23L8.B1          19106.28693     0.02188064128198                    0       1.011123194134                    0      0.1309067328896    -0.02986478377039     0.02986478377039     -0.1309067328896
           BPM.22L8.B1          19159.73842     0.02096625421944                    0       1.010650905028                    0      0.1757021817956    -0.06258400827673     0.06258400827673     -0.1757021817956
           BPM.21L8.B1           19213.1899     0.02005379257071                    0       1.010180269521                    0      0.1756077680504    -0.08627329182443     0.08627329182443     -0.1756077680504
           BPM.19L8.B1          19320.09287     0.02056601864718                    0       1.010444387905                    0      0.1248394393732   -0.008875875268133    0.008875875268133     -0.1248394393732
           BPM.18L8.B1          19373.54435     0.02107894085516                    0       1.010709072932                    0      0.1643168835154    -0.09415731413691     0.09415731413691     -0.1643168835154
           BPM.17L8.B1          19426.99584     0.02038246437863                    0        1.01034971827                    0      0.1119110114638     -0.1548141995319      0.1548141995319     -0.1119110114638
           BPM.15L8.B1          19533.89881     0.01988422823593                    0       1.010092882929                    0      0.1203605510904    -0.03457608670272     0.03457608670272     -0.1203605510904
           BPM.14L8.B1          19587.35029     0.02101061112802                    0       1.010673800497                    0      0.1489657173217     -0.1122454815389      0.1122454815389     -0.1489657173217
           BPM.12L8.B1          19694.25326      0.0213743778523                    0        1.01086162275                    0      0.0597576368021     -0.1104144097971      0.1104144097971     -0.0597576368021
           BPM.11L8.B1          19747.70474     0.02104382449042                    0       1.010690945079                    0      0.1195247922153    -0.05627667736137     0.05627667736137     -0.1195247922153
            BPM.9L8.B1          19838.61242     0.02095575293889                    0       1.010645484866                    0      0.1388324874564     -0.1424700519081      0.1424700519081     -0.1388324874564
            BPM.8L8.B1          19879.07741     0.02036609774219                    0       1.010341278334                    0     0.08822336023921    -0.07728511383132     0.07728511383132    -0.08822336023921
            BPM.7L8.B1           19918.1454     0.01996252214055                    0       1.010133229619                    0      0.1367873512721      0.0834890601472     -0.0834890601472     -0.1367873512721
           BPMR.6L8.B1           19950.6144     0.01990400764036                    0       1.010103075265                    0      0.1776106548742     0.09927478616364    -0.09927478616364     -0.1776106548742
            BPM.5L8.B1           20011.0334     0.02083251080146                    0       1.010581880819                    0     0.08658034504944    -0.07141915793687     0.07141915793687    -0.08658034504944
          BPMWB.4L8.B1           20056.1919     0.01991498499672                    0       1.010108732034                    0      0.1044178251089    -0.02978922596331     0.02978922596331     -0.1044178251089
           BPMS.2L8.B1           20144.3364      0.0194576813656                    0       1.009873158183                    0      0.1001977183628    -0.01695493760854     0.01695493760854     -0.1001977183628
          BPMSW.1R8.B1           20197.4604     0.01583510810197                    0       1.008012843818                    0     0.06014364214408     -0.1055345281451      0.1055345281451    -0.06014364214408
           BPMS.2R8.B1           20207.3944     0.03702244762761                    0       1.019041611244                    0     0.02118786765653     -0.4241992907471      0.4241992907471    -0.02118786765653
          BPMSX.4R8.B1           20245.3059    -0.02973409456389                   -1       0.985456489403                   -1    -0.06565209220348      0.7190018248315     -0.7190018248315     0.06565209220348
          BPMWB.4R8.B1           20295.4629     0.02025984098401                    0       1.010286489062                    0      0.1151959671805     0.01485285340237    -0.01485285340237     -0.1151959671805
          BPMYB.5R8.B1           20340.5074     0.02348997769397                    0        1.01195604144                    0      0.1509848467113   -0.007114621625027    0.007114621625027     -0.1509848467113
          BPM_A.7R8.B1           20446.8554     0.02193463033898                    0       1.011151100671                    0     0.07231966560584     0.09171196724098    -0.09171196724098    -0.07231966560584
            BPM.8R8.B1          20488.29241      0.0210834833757                    0       1.010711417954                    0     0.08930739512692      0.1162379934787     -0.1162379934787    -0.08930739512692
            BPM.9R8.B1          20527.35742     0.02017562333304                    0       1.010243070167                    0      0.1846945399741     0.04065545275682    -0.04065545275682     -0.1846945399741
           BPM.10R8.B1          20567.82043     0.01943856290229                    0       1.009863313151                    0     0.07834161125473     0.06988339882844    -0.06988339882844    -0.07834161125473
           BPM.11R8.B1          20619.65914     0.02119887739679                    0       1.010770994213                    0      0.1170369674372   -0.001974577667335    0.001974577667335     -0.1170369674372
           BPM.12R8.B1          20674.38266     0.02059532641785                    0       1.010459506095                    0       0.170536153524     0.07273265157903    -0.07273265157903      -0.170536153524
           BPM.13R8.B1          20727.83117     0.02087451846464                    0       1.010603559209                    0      0.1554255668618     0.09543017487541    -0.09543017487541     -0.1554255668618
           BPM.14R8.B1          20781.27969     0.02036718430662                    0       1.010341838646                    0      0.0870608187745      0.0711330844463     -0.0711330844463     -0.0870608187745
           BPM.15R8.B1          20834.72821     0.02143648525024                    0       1.010893700887                    0      0.1135291039986       0.022277944083      -0.022277944083     -0.1135291039986
           BPM.16R8.B1          20888.17672     0.02143525824526                    0       1.010893067116                    0      0.1585322392628      0.1112402873131     -0.1112402873131     -0.1585322392628
           BPM.17R8.B1          20941.62524     0.02202480929277                    0       1.011197718646                    0      0.1385247264403      0.1041261550069     -0.1041261550069     -0.1385247264403
           BPM.18R8.B1          20995.07375      0.0221237279411                    0       1.011248862019                    0     0.07649469811949     0.09767988959849    -0.09767988959849    -0.07649469811949
           BPM.20R8.B1          21101.97079     0.02134430811945                    0       1.010846092992                    0      0.1669807569919        0.10701762844       -0.10701762844     -0.1669807569919
           BPM.22R8.B1          21208.86782     0.02032664584227                    0       1.010320934673                    0     0.05726013989024     0.08650677690769    -0.08650677690769    -0.05726013989024
           BPM.23R8.B1          21262.31633     0.02057825849907                    0       1.010450701657                    0      0.1109948825476     0.08988173899296    -0.08988173899296     -0.1109948825476
